scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
T02_east_level_high,4102,153,15.2,"[12.533333333333331, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T02_east_level_high__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T02_east_level_high__frame_0153.txt,5FA398C747283E90BA6D871D012369C905AB4491739B33C02E24E7C368537F23,5DF356191024F9519F672AA0C6EE6D1D770E489007E1767B661860EC9688E26D,05AAE51F7F35416D37C3DF3FD374EA83AD5BAEBDC2EAA1415599522F02C132D0,A9B0D0D278296DAD,1,2,False,train
T02_east_level_high,4102,162,16.1,"[14.933333333333337, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T02_east_level_high__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T02_east_level_high__frame_0162.txt,C7EE9CEFF7DB128BA60A8233C7DBF34E7015E46DC9E5D2654E6CA4BA47342B93,337DEF334A89F83A76186D413AB38A26DE3FD0B3F96B2C3B5F753DEE053E881F,CF81A0B30B695391F2FACC0F9A7C831DB2DC89C9D37AB6B1CB543446B387147F,E9A9B0C0B2723969,1,1,False,train
T02_east_level_high,4102,172,17.1,"[17.599999999999994, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T02_east_level_high__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T02_east_level_high__frame_0172.txt,92C75366376590B6E2E99B86DCD8123B4E7289678D67D62679F5BFC203B7DB5D,01F4DE3F4C97F689279C72FE3CB490D70C9C3F51EA541D40DE91D77A2B7896AA,8335DE54417330FBF96EA1F4FD95DC6385D9610C0638DDCD4BD08A582B6FD57A,31E9A9B0C0B27239,1,1,False,train
T02_east_level_high,4102,181,18.0,"[20, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T02_east_level_high__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T02_east_level_high__frame_0181.txt,39761D1D730C635EEBDB990FE37EFBF9845FAA27FCC7557A238A2D7004E59ABF,77F94A3F94F91F828FF31BD7034A686D05006FA510D5187526F68FA76B467468,78A01DEC5086D424A1EF5A2946476C80E4ADBAA53BE0AFDC2465E94CFD06B24B,3079A9A97080B272,1,1,False,train
T03_east_ascending,4103,1,0.0,"[-35, -8, 46]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0001.txt,674ABAE210E926D82921E84461C1ED4059A2FB9A771E2918BD378475DEB21F10,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,8107EC19289456BE2AB53BACB1FDB68046797C8F6B2028D7A77824E99C88804A,0101010000000000,0,0,True,train
T03_east_ascending,4103,10,0.9,"[-32.5, -8, 46.8]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0010.txt,06C5371518F99B090BE126BF00F2E1E5B0F5E4421FCF816102FC42080ABBE290,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,477DDB3A689C8D8D8F804D3242D27F1160D3D2F8C465D8F0EC9AB216739EDBB6,0101010100000000,0,0,True,train
T03_east_ascending,4103,20,1.9,"[-29.72222222222222, -8, 47.68888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0020.txt,C201566EF4DD85830564FDCECDD33267C553E7443E39805A03F064884418F960,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,DDEDF28E34DDBED41AAD3DE90F473F0CF542B4A63FEE921150EE774161363B70,0603010101010000,0,0,True,train
T03_east_ascending,4103,29,2.8,"[-27.22222222222222, -8, 48.48888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0029.txt,EA4188CF5568A61211D212B83390A9C55CDE66540F2EDB62E186BFFCD04FA16D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,1C810D3699BE59F524DF6861614CC018371E552A25E74FAD13B809B4DCEC0399,6C6C160101010000,0,0,True,train
T03_east_ascending,4103,39,3.8,"[-24.444444444444443, -8, 49.37777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0039.txt,318B60BFC6AF279D80D0B1D27DBC0E0BA1AF90A03DB9DA33025B37486ED9EB38,1FC84D7C32E60DB846F213D9F6927EE5593787B53E06A3BCA98A8D7B56734ED7,F5159340FC52896C4D4D85F401BBDA2EC5FE1FA8D02B5179CF735606C309CEC0,69CDCC4C46124101,1,0,False,train
T03_east_ascending,4103,48,4.7,"[-21.944444444444443, -8, 50.17777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0048.txt,62F1FC22670FD3BA6719C19A3B59A0A98168FCF22AA3D2399065E11008746FF1,9381C11C48E34CA332A12BDC83DEF621FED9ECDBA5B5371020E70DE82EFC4D84,684040792C6A1EEA146C84AEFF176A08D43C90D81F94780E02B209AFB9367E15,B3B169CDCC444E32,1,1,False,train
T03_east_ascending,4103,58,5.7,"[-19.166666666666668, -8, 51.06666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0058.txt,CCD13B5F6811B1EDF383BB43A04F637BE186F078688AFAF276673D201FAB4F30,0CC7089918BF59C1814979E482DCDD7EFC87197ACBCBE4CB74746471A7817FDB,D9CF7B7C8DF5FEF4E5FD883CC1ED050CC219A78C94ACEF0CE1020BA4672C929E,333333B179ACC44C,1,1,False,train
T03_east_ascending,4103,67,6.6,"[-16.666666666666668, -8, 51.86666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0067.txt,461033FD88F19A8EB1E5572C87A0C2179C82BC9B5A1C2658422CA402928BA866,DBBAE40B602EB95370ED2F7270053E1308BC26CBDD31F824E3A3FB14BA1932A0,FEFE118DCE39DBE707C4BFF83D5C56C3C9C286856AA1C873EDF4744BCC84C5ED,6D6563333331796D,1,1,False,train
T03_east_ascending,4103,77,7.6,"[-13.88888888888889, -8, 52.75555555555555]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0077.txt,D6D57FD41F97ED4256705ADE663CCFB46CAA6D8D7E91342FED6CEE4FC41A642B,CECAB92373691E65CF8CDAD5DDF7C73B264CFA37CD435E3CF7520B5FF4EE8C4F,0053CBD591BB5B04B3D04C54FC23E3331016F2C12431E5BDA406BCBABBE626F5,CD496D6563233335,0,1,False,train
T03_east_ascending,4103,86,8.5,"[-11.38888888888889, -8, 53.55555555555556]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0086.txt,7AA8EC45323BCDED94B8035164BF58697415F88663DEAEF02FFE0D8CCBCFE517,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,6A856DD9F40EA518CB829A4ABF35F6146D5B1E3393AF2FC3B826F5D60566C525,234DCDCD2D617363,0,0,True,train
T03_east_ascending,4103,96,9.5,"[-8.61111111111111, -8, 54.44444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0096.txt,0335F0FD83CCC86C565F2433A682375B13245272B0CC237E32573B2F478BBBA9,E92F0D70DC8659760FA65CFE18F2AFDDC6D5796DFAEBC52DA5CE38CDBEAB146C,7519728D2ADD7E7137497AA5E1E726D43AE9643710776C92B85AFB211F90DECC,B1334B2DCDCD5D65,1,1,False,train
T03_east_ascending,4103,105,10.4,"[-6.111111111111114, -8, 55.24444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0105.txt,84E97B9D104FFE7BC74902B7224DCA4D5C6021E9B49096FF1999E3AF3C6629D7,734605F91ADA5E3FFF92F08C1A37A9D4B0B00503288047AD1F657FA816503561,C24B61D8579DCB771B3130A3B64B1946F0258099A2C73453A7D39CE760CCBE85,2934330F132DCDCD,1,1,False,train
T03_east_ascending,4103,115,11.4,"[-3.3333333333333357, -8, 56.13333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0115.txt,17086DB79EF2A0F558DEDEF42D81E0DD12388B90FB3E31FBC4F99FDD15762D83,A5035063BBDCDCCD734B2149EA8112BC295DEDE1EE11D1181F63BE05B7232A73,73ADF6B78152F110EEBD81D861E9A4FBB84841FFA9460100C719227931C1FD2D,69293430330F230D,1,1,False,train
T03_east_ascending,4103,124,12.3,"[-0.8333333333333357, -8, 56.93333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0124.txt,336328B90AD82D81AD5B44EF637369AB4E203AE3B34399574816C1DB3ECE25F0,89127610B50840A5204E19A9BE21F712D9CE36095BBCAFB7EC0389834E19F222,991F647E795EC2CAEDE5BA6CE9BAC8D61CDB695D1BDD346A3D7E94C2DDED6E8D,1269692834332719,1,1,False,train
T03_east_ascending,4103,134,13.3,"[1.9444444444444429, -8, 57.82222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0134.txt,5DF79DC671163D1E2929AD8285E6722DA91F4822A9FDA65367456FE57E151475,EED5A290A3A32646FE03CC930F45698D00CFEF86818F00F5A14DDDF45E6E7FB6,AD72AC8BD4329AA185FB6BB8A0681B67685FE733FDFE1D48A86DF5BF4ABDB113,32321B69692C3433,1,1,False,train
T03_east_ascending,4103,143,14.2,"[4.444444444444443, -8, 58.62222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0143.txt,6E57FE38174DF03755405DA786E54BEE419AE180FD9F1B2D36091B220A288281,744CC9BC4A77DB89E60624B805363A10908AFA582CE3B8C0CF491F60C547C6DE,3CA951F279D61FA7AB77F7552CF72D6A310BBDC8CE551288850316CD85B3C23E,3732331B696D2934,1,1,False,train
T03_east_ascending,4103,153,15.2,"[7.222222222222221, -8, 59.51111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0153.txt,894E9286232FB0369148F70F3FFABFFD449341C1E92091BA330D3B4534CE99D4,B65753F3B8C7E4B92E998A25489D5F4E069124C8CC4BF425938926675B94D1FC,FF39E600A505694373841EF14EBC0F0F4161D8E54AFE145D7DE526E06611EF2E,26333233131B696D,0,2,False,train
T03_east_ascending,4103,162,16.1,"[9.722222222222221, -8, 60.31111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0162.txt,9BE64D477E567C173E5AFE5A79E511995037248B61C1C833E7B28679CBD7EFA5,18DA515ED631826504B760677FB4A65EE30C059E6441D95A4C788BC4896F1ACA,44B99904D1D3B01239215A3877EAB47D06CAE59C28F0FEDE6CEE129656662565,72261B3333331B69,1,1,False,train
T03_east_ascending,4103,172,17.1,"[12.5, -8, 61.2]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0172.txt,0B6A8E38AE5AECE577D62CD7CB844BA96CD5FF3A175FB8A1195B8D60C77B4AE4,6E5004D5FACB86DA9221FE83AAD5009408C36C82A29463E0BCD4EC3A18E2BB0F,E47A36C0571DB2EBA3D18BD87B5BA91BD2E6126210178CE83079DA8A24D71878,1972262B37323313,1,1,False,train
T03_east_ascending,4103,181,18.0,"[15, -8, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T03_east_ascending__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T03_east_ascending__frame_0181.txt,A1429A63A8757A59F3897F477ECA24216F67BC5C75C3B8A305D9CAEB430D7907,D5CDF4365B84D968495258BAC017A6616598BCBA4467CD3B79535BE822D44DA6,7514066A830BA3FF35956061A2F3E32B9C5DFC7C2D87281A76C5514EB357ADD7,B51572662B373333,1,1,False,train
T04_east_descending,4104,1,0.0,"[-30, 9, 67]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T04_east_descending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T04_east_descending__frame_0001.txt,423CBB61A362E6698811BAE55288C34A907F1A8B068651BFE868ACBEFD381E39,B75D051D7AECEDC059B82DB3BC4A974D8A83F5EE3EA1C82795DFDE3A1C801B3E,829B6878E66452184BF9461B949C5D83738D6F782D077DF0244D4D2B0CB058DB,A135733BA7A5E161,1,1,False,train
T04_east_descending,4104,10,0.9,"[-27.6, 9, 66.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T04_east_descending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T04_east_descending__frame_0010.txt,74A53F00E4933C6B5C9325515B5EECC37C7B2C17326A2BA43F50B0B6259DC63F,AFF73F071E909A23F7741563911866FF6D211FD13A45FD5FB91E452D06D869E3,8090E452204018300E54F35AA9F72A6547FBD7B08580633B6DAA0D3DDFEE16E0,A13571536BA7A560,1,1,False,train
T04_east_descending,4104,20,1.9,"[-24.933333333333334, 9, 65.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T04_east_descending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T04_east_descending__frame_0020.txt,C7830758605567F7627BB742BEEF940A89AFA6B23C5243A392D0406BCE301487,291439BF7ED02C118612553A365870B5DB0AFACEA9F99D09544CDCB26E5EF9B4,BAAE1D3B0EFFF665757B176A38752B813229071B45E902F2B4E3634F816C40E2,EBA175525B6BE7A0,1,1,False,train
T04_east_descending,4104,29,2.8,"[-22.53333333333333, 9, 64.2]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T04_east_descending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T04_east_descending__frame_0029.txt,60D0AF3BCB56759A3F9DD1302ABBE993F80D19534088604FFEC17540DECE9383,B87199BDCF66AD56CF42C0367566196C09D71BF2BD137954B00917E5C9AC51B2,2B4B04599409EE6BE85A3BAD130468F2C6CC94EC4ACBA88D01162940259A15F3,53A9B154525B4B67,1,1,False,train
